fdc_id,data_type,description,food_category_id,publication_date,total_sugar
167859,sr_legacy_food,"Pork, fresh, variety meats and by-products, feet, raw",5,4/1/2019,0
168268,sr_legacy_food,"Pork, fresh, variety meats and by-products, heart, cooked, braised",5,4/1/2019,
168267,sr_legacy_food,"Pork, fresh, variety meats and by-products, heart, raw",5,4/1/2019,0
168269,sr_legacy_food,"Pork, fresh, variety meats and by-products, jowl, raw",5,4/1/2019,0
167860,sr_legacy_food,"Pork, fresh, variety meats and by-products, kidneys, cooked, braised",5,4/1/2019,
168270,sr_legacy_food,"Pork, fresh, variety meats and by-products, kidneys, raw",5,4/1/2019,
167861,sr_legacy_food,"Pork, fresh, variety meats and by-products, leaf fat, raw",5,4/1/2019,
167863,sr_legacy_food,"Pork, fresh, variety meats and by-products, liver, cooked, braised",5,4/1/2019,
167862,sr_legacy_food,"Pork, fresh, variety meats and by-products, liver, raw",5,4/1/2019,
168271,sr_legacy_food,"Pork, fresh, variety meats and by-products, lungs, cooked, braised",5,4/1/2019,
167864,sr_legacy_food,"Pork, fresh, variety meats and by-products, lungs, raw",5,4/1/2019,
168272,sr_legacy_food,"Pork, fresh, variety meats and by-products, mechanically separated, raw",5,4/1/2019,
168274,sr_legacy_food,"Pork, fresh, variety meats and by-products, pancreas, cooked, braised",5,4/1/2019,
168273,sr_legacy_food,"Pork, fresh, variety meats and by-products, pancreas, raw",5,4/1/2019,
167866,sr_legacy_food,"Pork, fresh, variety meats and by-products, spleen, cooked, braised",5,4/1/2019,
167865,sr_legacy_food,"Pork, fresh, variety meats and by-products, spleen, raw",5,4/1/2019,
168323,sr_legacy_food,"Pork, fresh, variety meats and by-products, stomach, cooked, simmered",5,4/1/2019,0
167867,sr_legacy_food,"Pork, fresh, variety meats and by-products, stomach, raw",5,4/1/2019,0
167881,sr_legacy_food,"Pork, fresh, variety meats and by-products, tail, cooked, simmered",5,4/1/2019,
168291,sr_legacy_food,"Pork, fresh, variety meats and by-products, tail, raw",5,4/1/2019,
168276,sr_legacy_food,"Pork, fresh, variety meats and by-products, tongue, cooked, braised",5,4/1/2019,
168275,sr_legacy_food,"Pork, fresh, variety meats and by-products, tongue, raw",5,4/1/2019,0
169191,sr_legacy_food,"Pork, ground, 72% lean / 28% fat, cooked, crumbles",5,4/1/2019,0
168373,sr_legacy_food,"Pork, ground, 72% lean / 28% fat, cooked, pan-broiled",5,4/1/2019,0
169192,sr_legacy_food,"Pork, ground, 84% lean / 16% fat, cooked, crumbles",5,4/1/2019,0
168374,sr_legacy_food,"Pork, ground, 84% lean / 16% fat, cooked, pan-broiled",5,4/1/2019,0
168372,sr_legacy_food,"Pork, ground, 84% lean / 16% fat, raw",5,4/1/2019,0
169193,sr_legacy_food,"Pork, ground, 96% lean / 4% fat, cooked, crumbles",5,4/1/2019,0
168375,sr_legacy_food,"Pork, ground, 96% lean / 4% fat, cooked, pan-broiled",5,4/1/2019,0
169190,sr_legacy_food,"Pork, ground, 96% lean / 4% fat, raw",5,4/1/2019,0
169186,sr_legacy_food,"Pork, Leg Cap Steak, boneless, separable lean and fat, raw",5,4/1/2019,0
168370,sr_legacy_food,"Pork, Leg sirloin tip roast, boneless, separable lean and fat, cooked, braised",5,4/1/2019,0
168371,sr_legacy_food,"Pork, Leg sirloin tip roast, boneless, separable lean and fat, raw",5,4/1/2019,0
168368,sr_legacy_food,"Pork, loin, leg cap steak, boneless, separable lean and fat, cooked, broiled",5,4/1/2019,0
169082,sr_legacy_food,"Pork, oriental style, dehydrated",5,4/1/2019,0
169157,sr_legacy_food,"Pork, pickled pork hocks",5,4/1/2019,0
169188,sr_legacy_food,"Pork, Shoulder breast, boneless, separable lean and fat, cooked, broiled",5,4/1/2019,0
169187,sr_legacy_food,"Pork, Shoulder breast, boneless, separable lean and fat, raw",5,4/1/2019,0
168369,sr_legacy_food,"Pork, Shoulder petite tender, boneless, separable lean and fat, raw",5,4/1/2019,0
169189,sr_legacy_food,"Pork, shoulder, petite tender, boneless, separable lean and fat, cooked, broiled",5,4/1/2019,0
174013,sr_legacy_food,"Beef composite, separable lean only, trimmed to 1/8"" fat, choice, cooked",5,4/1/2019,0
171728,sr_legacy_food,"Beef, Australian, imported, grass-fed,  external fat, raw",5,4/1/2019,0
173068,sr_legacy_food,"Beef, Australian, imported, grass-fed, ground, 85% lean / 15% fat, raw",5,4/1/2019,0
173969,sr_legacy_food,"Beef, Australian, imported, grass-fed, loin, tenderloin steak/roast, boneless, separable lean and fat, raw",5,4/1/2019,0
173965,sr_legacy_food,"Beef, Australian, imported, grass-fed, loin, tenderloin steak/roast, boneless, separable lean only, raw",5,4/1/2019,0
171733,sr_legacy_food,"Beef, Australian, imported, grass-fed, loin, top loin steak/roast, boneless, separable lean and fat, raw",5,4/1/2019,0
173970,sr_legacy_food,"Beef, Australian, imported, grass-fed, loin, top loin steak/roast, boneless, separable lean only, raw",5,4/1/2019,0
171739,sr_legacy_food,"Beef, Australian, imported, grass-fed, loin, top sirloin cap-off steak/roast, boneless, separable lean and fat, raw",5,4/1/2019,0
171734,sr_legacy_food,"Beef, Australian, imported, grass-fed, loin, top sirloin cap-off steak/roast, boneless, separable lean only, raw",5,4/1/2019,0
173975,sr_legacy_food,"Beef, Australian, imported, grass-fed, rib, ribeye steak/roast lip-on, boneless, separable lean and fat, raw",5,4/1/2019,0
171735,sr_legacy_food,"Beef, Australian, imported, grass-fed, rib, ribeye steak/roast lip-on, boneless, separable lean only, raw",5,4/1/2019,0
173976,sr_legacy_food,"Beef, Australian, imported, grass-fed, round, bottom round steak/roast, boneless, separable lean and fat, raw",5,4/1/2019,0
173971,sr_legacy_food,"Beef, Australian, imported, grass-fed, round, bottom round steak/roast, boneless, separable lean only, raw",5,4/1/2019,0
173977,sr_legacy_food,"Beef, Australian, imported, grass-fed, round, top round cap-off steak/roast, boneless, separable lean and fat, raw",5,4/1/2019,0
173972,sr_legacy_food,"Beef, Australian, imported, grass-fed, round, top round cap-off steak/roast, boneless, separable lean only, raw",5,4/1/2019,0
171729,sr_legacy_food,"Beef, Australian, imported, grass-fed, seam fat, raw",5,4/1/2019,0
171730,sr_legacy_food,"Beef, Australian, imported, Wagyu, external fat, Aust. marble score 4/5, raw",5,4/1/2019,0
173967,sr_legacy_food,"Beef, Australian, imported, Wagyu, external fat, Aust. marble score 9, raw",5,4/1/2019,0
171732,sr_legacy_food,"Beef, Australian, imported, Wagyu, loin, tenderloin steak/roast, boneless, separable lean and fat, Aust. marble score 4/5, raw",5,4/1/2019,0
171742,sr_legacy_food,"Beef, Australian, imported, Wagyu, loin, tenderloin steak/roast, boneless, separable lean and fat, Aust. marble score 9, raw",5,4/1/2019,0
173966,sr_legacy_food,"Beef, Australian, imported, Wagyu, loin, tenderloin steak/roast, boneless, separable lean only, Aust. marble score 4/5, raw",5,4/1/2019,0
173973,sr_legacy_food,"Beef, Australian, imported, Wagyu, loin, tenderloin steak/roast, boneless, separable lean only, Aust. marble score 9, raw",5,4/1/2019,0
173978,sr_legacy_food,"Beef, Australian, imported, Wagyu, loin, top loin steak/roast, boneless, separable lean and fat, Aust. marble score 4/5, raw",5,4/1/2019,0
173974,sr_legacy_food,"Beef, Australian, imported, Wagyu, loin, top loin steak/roast, boneless, separable lean only, Aust. marble score 4/5, raw",5,4/1/2019,0
171736,sr_legacy_food,"Beef, Australian, imported, Wagyu, loin, top loin steak/roast, boneless, separable lean only, Aust. marble score 9, raw",5,4/1/2019,0
173979,sr_legacy_food,"Beef, Australian, imported, Wagyu, loin, top loin steak/roast, separable lean and fat, Aust. marble score 9, raw",5,4/1/2019,0
171740,sr_legacy_food,"Beef, Australian, imported, Wagyu, rib, small end rib steak/roast, boneless, separable lean and fat, Aust. marble score 4/5, raw",5,4/1/2019,0
171741,sr_legacy_food,"Beef, Australian, imported, Wagyu, rib, small end rib steak/roast, boneless, separable lean and fat, Aust. marble score 9, raw",5,4/1/2019,0
171737,sr_legacy_food,"Beef, Australian, imported, Wagyu, rib, small end rib steak/roast, boneless, separable lean only, Aust. marble score 4/5, raw",5,4/1/2019,0
171738,sr_legacy_food,"Beef, Australian, imported, Wagyu, rib, small end rib steak/roast, boneless, separable lean only, Aust. marble score 9, raw",5,4/1/2019,0
171731,sr_legacy_food,"Beef, Australian, imported, Wagyu, seam fat, Aust. marble score 4/5, raw",5,4/1/2019,
173968,sr_legacy_food,"Beef, Australian, imported, Wagyu, seam fat, Aust. marble score 9, raw",5,4/1/2019,0
169558,sr_legacy_food,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",5,4/1/2019,0
168734,sr_legacy_food,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, all grades, raw",5,4/1/2019,0
168735,sr_legacy_food,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",5,4/1/2019,0
168736,sr_legacy_food,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, choice, raw",5,4/1/2019,0
168737,sr_legacy_food,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",5,4/1/2019,0
169559,sr_legacy_food,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, select, raw",5,4/1/2019,0
174770,sr_legacy_food,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, all grades, raw",5,4/1/2019,0
174771,sr_legacy_food,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",5,4/1/2019,0
174772,sr_legacy_food,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, choice, raw",5,4/1/2019,0
174773,sr_legacy_food,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted",5,4/1/2019,0
173124,sr_legacy_food,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, select, raw",5,4/1/2019,0
168656,sr_legacy_food,"Beef, brisket, flat half, boneless separable lean only, trimmed to 0"" fat, all grades, raw",5,4/1/2019,0
168714,sr_legacy_food,"Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",5,4/1/2019,0
168743,sr_legacy_food,"Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",5,4/1/2019,0
169570,sr_legacy_food,"Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",5,4/1/2019,0
168657,sr_legacy_food,"Beef, brisket, flat half, boneless, separable lean only, trimmed to 0"" fat, choice, raw",5,4/1/2019,0
168658,sr_legacy_food,"Beef, brisket, flat half, boneless, separable lean only, trimmed to 0"" fat, select, raw",5,4/1/2019,0
170613,sr_legacy_food,"Beef, brisket, flat half, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",5,4/1/2019,0
169440,sr_legacy_food,"Beef, brisket, flat half, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",5,4/1/2019,0
169555,sr_legacy_food,"Beef, brisket, flat half, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",5,4/1/2019,0
169488,sr_legacy_food,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised",5,4/1/2019,0
168666,sr_legacy_food,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",5,4/1/2019,0
173130,sr_legacy_food,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",5,4/1/2019,0
173128,sr_legacy_food,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, choice, raw",5,4/1/2019,0
169432,sr_legacy_food,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised",5,4/1/2019,0
173129,sr_legacy_food,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, select, raw",5,4/1/2019,0
170210,sr_legacy_food,"Beef, brisket, flat half, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",5,4/1/2019,0
170601,sr_legacy_food,"Beef, brisket, flat half, separable lean only, trimmed to 0"" fat, choice, cooked, braised",5,4/1/2019,0
169469,sr_legacy_food,"Beef, brisket, flat half, separable lean only, trimmed to 0"" fat, select, cooked, braised",5,4/1/2019,0
174047,sr_legacy_food,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised",5,4/1/2019,0
174048,sr_legacy_food,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, all grades, raw",5,4/1/2019,0
171818,sr_legacy_food,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised",5,4/1/2019,0
174057,sr_legacy_food,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, choice, raw",5,4/1/2019,0
174768,sr_legacy_food,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, select, cooked, braised",5,4/1/2019,0
174766,sr_legacy_food,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, select, raw",5,4/1/2019,0
170211,sr_legacy_food,"Beef, brisket, point half, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",5,4/1/2019,0
169490,sr_legacy_food,"Beef, brisket, point half, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised",5,4/1/2019,0
169489,sr_legacy_food,"Beef, brisket, point half, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",5,4/1/2019,0
170212,sr_legacy_food,"Beef, brisket, point half, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",5,4/1/2019,0
170611,sr_legacy_food,"Beef, brisket, whole, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",5,4/1/2019,0
168665,sr_legacy_food,"Beef, brisket, whole, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised",5,4/1/2019,0
168664,sr_legacy_food,"Beef, brisket, whole, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",5,4/1/2019,0
168607,sr_legacy_food,"Beef, brisket, whole, separable lean only, all grades, raw",5,4/1/2019,0
170612,sr_legacy_food,"Beef, brisket, whole, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",5,4/1/2019,0
169430,sr_legacy_food,"Beef, carcass, separable lean and fat, choice, raw",5,4/1/2019,
169431,sr_legacy_food,"Beef, carcass, separable lean and fat, select, raw",5,4/1/2019,
171227,sr_legacy_food,"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",5,4/1/2019,0
170831,sr_legacy_food,"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",5,4/1/2019,0
170829,sr_legacy_food,"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",5,4/1/2019,0
170832,sr_legacy_food,"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",5,4/1/2019,0
170830,sr_legacy_food,"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",5,4/1/2019,0
170833,sr_legacy_food,"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",5,4/1/2019,0
170799,sr_legacy_food,"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",5,4/1/2019,0
171195,sr_legacy_food,"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",5,4/1/2019,0
170797,sr_legacy_food,"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, braised",5,4/1/2019,0
170800,sr_legacy_food,"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, choice, raw",5,4/1/2019,0
170798,sr_legacy_food,"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, select, cooked, braised",5,4/1/2019,0
171194,sr_legacy_food,"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, select, raw",5,4/1/2019,0
170820,sr_legacy_food,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",5,4/1/2019,0
168660,sr_legacy_food,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, all grades, raw",5,4/1/2019,0
171215,sr_legacy_food,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",5,4/1/2019,0
168661,sr_legacy_food,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, choice, raw",5,4/1/2019,0
171216,sr_legacy_food,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",5,4/1/2019,0
168662,sr_legacy_food,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, select, raw",5,4/1/2019,0
168674,sr_legacy_food,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",5,4/1/2019,0
169565,sr_legacy_food,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, all grades, raw",5,4/1/2019,0
