Food code,Main food description,food_id,
95310200,Energy drink (Full Throttle),16,
95310400,Energy drink (Monster),16,
95310500,Energy drink (Mountain Dew AMP),16,
95310550,Energy drink (No Fear),16,
95310555,Energy drink (No Fear Motherload),16,
95310560,Energy drink (NOS),16,
95310600,Energy drink (Red Bull),16,
95310700,Energy drink (Rockstar),16,
95310750,Energy drink (SoBe Energize Energy Juice Drink),16,
95310800,Energy drink (Vault),16,
95311000,Energy Drink,16,
95312560,Energy drink (Ocean Spray Cran-Energy Juice Drink),16,
95312900,Energy drink (XS),16,
95312905,Energy drink (XS Gold Plus),16,
95320200,Sports drink (Gatorade G),16,
95320500,Sports drink (Powerade),16,
95321000,"Sports drink, NFS",16,
95330100,"Fluid replacement, electrolyte solution",16,
95330500,"Fluid replacement, 5% glucose in water",16,
95101000,"Nutritional drink or shake, ready-to-drink (Boost)",6,
95101010,"Nutritional drink or shake, ready-to-drink (Boost Plus)",6,
95102000,"Nutritional drink or shake, ready-to-drink (Carnation Instant Breakfast)",6,
95103000,"Nutritional drink or shake, ready-to-drink (Ensure)",6,
95103010,"Nutritional drink or shake, ready-to-drink (Ensure Plus)",6,
95104000,"Nutritional drink or shake, ready-to-drink, sugar free (Glucerna)",6,
95105000,"Nutritional drink or shake, ready-to-drink (Kellogg's Special K Protein)",6,
95106000,"Nutritional drink or shake, ready-to-drink (Muscle Milk)",6,
95106010,"Nutritional drink or shake, ready-to-drink, light (Muscle Milk)",6,
95110000,"Nutritional drink or shake, ready-to-drink (Slim Fast)",6,
95110010,"Nutritional drink or shake, ready-to-drink, sugar free (Slim Fast)",6,
95110020,"Nutritional drink or shake, high protein, ready-to-drink (Slim Fast)",6,
95120000,"Nutritional drink or shake, ready-to-drink, NFS",6,
95120010,"Nutritional drink or shake, high protein, ready-to-drink, NFS",6,
95120020,"Nutritional drink or shake, high protein, light, ready-to-drink, NFS",6,
95120050,"Nutritional drink or shake, liquid, soy-based",6,
11551050,Licuado or Batido,6,
11553100,"Fruit smoothie, NFS",6,
11553110,"Fruit smoothie, with whole fruit and dairy",6,
11553120,"Fruit smoothie, with whole fruit and dairy, added protein",6,
11553130,"Fruit smoothie juice drink, with dairy",6,
64134015,"Fruit smoothie, with whole fruit, no dairy",6,
64134020,"Fruit smoothie, with whole fruit, no dairy, added protein",6,
64134025,"Fruit smoothie, with whole fruit, non-dairy",6,
64134030,"Fruit smoothie juice drink, no dairy",6,
64134100,"Fruit smoothie, light",6,
64134200,"Fruit smoothie, bottled",6,
78101100,"Fruit and vegetable smoothie, with dairy",6,
78101110,"Fruit and vegetable smoothie, added protein",6,
78101115,"Fruit and vegetable smoothie, non-dairy",6,
78101118,"Fruit and vegetable smoothie, non-dairy, added protein",6,
78101120,"Fruit and vegetable smoothie, bottled",6,
78101125,"Fruit and vegetable smoothie, no dairy",6,
78101130,Vegetable smoothie,6,
92306100,Corn beverage,6,
92610020,"Horchata beverage, made with water",6,
92610030,"Horchata beverage, made with milk",6,
92611010,Oatmeal beverage with water,6,
92611100,Oatmeal beverage with milk,6,
92613010,Cornmeal beverage,6,
92613510,Cornmeal beverage with chocolate milk,6,
92100000,"Coffee, NS as to type",16,
92100500,"Coffee, NS as to brewed or instant",16,
92101000,"Coffee, brewed",16,
92101500,"Coffee, brewed, blend of regular and decaffeinated ",16,
92101600,"Coffee, Turkish",16,
92101610,"Coffee, espresso",16,
92101630,"Coffee, espresso, decaffeinated",16,
92101700,"Coffee, brewed, flavored",16,
92101800,"Coffee, Cuban",16,
92101810,"Coffee, macchiato ",16,
92101820,"Coffee, macchiato, sweetened",16,
92101850,"Coffee, cafe con leche",16,
92101851,"Coffee, cafe con leche, decaffeinated ",16,
92101900,"Coffee, Latte",16,
92101901,"Coffee, Latte, nonfat",16,
92101903,"Coffee, Latte, with non-dairy milk",16,
92101904,"Coffee, Latte, flavored",16,
92101905,"Coffee, Latte, nonfat, flavored",16,
92101906,"Coffee, Latte, with non-dairy milk, flavored",16,
92101910,"Coffee, Latte, decaffeinated",16,
92101911,"Coffee, Latte, decaffeinated, nonfat",16,
92101913,"Coffee, Latte, decaffeinated, with non-dairy milk",16,
92101917,"Coffee, Latte, decaffeinated, flavored",16,
92101918,"Coffee, Latte, decaffeinated, nonfat, flavored",16,
92101919,"Coffee, Latte, decaffeinated, with non-dairy milk, flavored",16,
92101920,Frozen coffee drink,16,
92101921,"Frozen coffee drink, nonfat",16,
92101923,"Frozen coffee drink, with non-dairy milk",16,
92101925,"Frozen coffee drink, with whipped cream",16,
92101926,"Frozen coffee drink, nonfat, with whipped cream",16,
92101928,"Frozen coffee drink, with non-dairy milk and whipped cream",16,
92101930,"Frozen coffee drink, decaffeinated ",16,
92101931,"Frozen coffee drink, decaffeinated, nonfat",16,
92101933,"Frozen coffee drink, decaffeinated, with non-dairy milk",16,
92101935,"Frozen coffee drink, decaffeinated, with whipped cream ",16,
92101936,"Frozen coffee drink, decaffeinated, nonfat, with whipped cream ",16,
92101938,"Frozen coffee drink, decaffeinated, with non-dairy milk and whipped cream",16,
92101950,"Coffee, Cafe Mocha ",16,
92101955,"Coffee, Cafe Mocha, nonfat",16,
92101960,"Coffee, Cafe Mocha, with non-dairy milk",16,
92101965,"Coffee, Cafe Mocha, decaffeinated",16,
92101970,"Coffee, Cafe Mocha, decaffeinated, nonfat",16,
92101975,"Coffee, Cafe Mocha, decaffeinated, with non-dairy milk",16,
